7967,5690
10916,10916
9821,806
9648,12603
7302,251
19442,19442
12122,16909
22675,6433
10304,18034
3994,10429
10477,7701
8596,244
21934,21934
15465,15465
19306,4341
2343,2343
15204,1712
20594,19057
11205,10386
9496,19639
11325,12943
924,924
273,15571
13531,16138
9007,14843
6819,8700
4990,12129
13170,13170
12715,10930
9469,3011
5009,5009
17084,17084
1410,1410
19172,22530
21305,21305
11464,11464
1390,7468
17532,12272
11825,6671
11147,11147
2954,11972
20777,13485
1907,442
12115,12115
8416,11895
21383,15657
3902,5542
18625,4636
13912,3307
16995,16995
10816,15685
9108,9108
14405,14405
13766,18359
3087,3087
12198,12198
14362,10858
22624,22688
2901,2901
14844,690
9939,9939
19395,19395
7514,18413
4576,12009
4835,22250
21200,1380
3748,3748
11315,11315
18074,3881
3379,3379
11611,15548
8262,8262
18130,18130
20804,4754
19405,279
19952,15921
13436,5941
14300,18622
12700,5401
10447,20048
2315,8105
11360,11360
5118,15088
20754,1822
2454,18429
19876,10372
1294,4988
14850,14850
3578,17191
5718,22409
1928,1125
16701,16701
15397,19297
6158,19353
6252,18593
9444,9444
16517,745
8707,8707
7504,9586
9586,9586
9202,9202
1543,7426
12412,21684
1638,1638
22105,9563
13324,19889
14418,17925
22378,22378
4596,4596
1539,1539
16311,13013
22396,2356
11856,2106
14785,14785
103,19275
21055,5815
4257,556
4175,4175
21125,13477
114,8986
5903,9125
21982,18384
20107,7843
17021,17021
12076,17450
1463,7875
7847,19675
4113,4113
21159,21159
1039,1039
12431,114
21708,1893
15587,15587
20289,20289
1655,1655
13906,13769
4310,20736
14482,4614
14912,9627
176,21411
6314,6314
371,11962
2575,2575
14789,14789
1035,12346
19346,11750
19795,14132
11771,11771
2678,15262
18148,10396
20863,20863
3531,5955
9333,9333
9257,9257
14658,16414
5661,1463
10256,21413
6337,2578
8795,8795
13988,1443
4521,469
2950,15968
5310,7874
21146,9546
21026,9965
5769,5699
7305,8333
4719,4719
1650,1650
9367,18666
3695,652
22097,12897
9964,13612
11253,6164
16318,16318
2302,908
2065,7081
16749,16749
5894,14818
674,1258
22325,22325
1474,1474
9285,14920
3143,8771
1379,1379
19161,19161
7792,9968
4787,11488
14718,14718
4884,4884
3455,3455
19976,19976
16764,16764
8180,22132
7452,10137
13384,13384
6188,5272
20451,19007
11792,16698
15350,15350
1576,20458
18221,16439
15332,7163
10778,10778
5492,13406
10744,8866
21514,7660
17582,929
13346,14578
20320,20320
20382,9706
9395,17597
158,9396
1962,18034
4642,16663
8661,19923
12256,4847
3860,3860
19019,19019
13751,13751
8563,8563
3882,3882
11588,9053
17674,20436
20085,42
984,984
17975,7166
7015,7015
10363,160
12937,12937
8231,15971
13026,3623
1259,2200
11907,3522
18591,18591
116,116
7154,6360
4639,12941
8686,8686
6660,6660
9406,17160
13508,13508
19984,2301
14537,3323
10769,6115
13759,2911
16624,12699
18406,13450
17907,17907
2665,2665
18839,18839
18584,1793
19393,10516
14353,14353
13986,13986
13222,19575
4270,14014
11234,20026
22243,4210
2989,4395
2434,2434
15486,15486
9717,9717
10138,13105
6489,6489
18454,18454
18313,20989
5230,5230
351,351
787,787
7990,781
13404,13404
13400,13400
10244,8372
7222,7222
5022,5022
2813,2813
7632,3676
16687,3342
458,3558
22508,22508
3147,16609
4944,7068
21302,1102
1690,15182
9183,5665
20594,20594
8629,12530
9193,6872
21695,5215
3023,1073
4323,4323
3506,1270
21826,21826
13411,11388
3818,17958
820,820
7696,7696
17454,21379
2549,14747
19004,7030
3092,3092
20114,20114
18476,18476
1476,1547
6326,11696
2773,2730
2210,2188
11060,11060
16173,22183
16472,18002
5810,18569
92,628
10031,11112
1153,20367
1069,1069
8666,13247
21752,102
19239,19239
22189,1562
12197,17455
12123,11603
18583,18583
5415,5415
5331,5331
18494,874
6820,19486
16595,10956
4205,12507
20626,2555
822,11546
12390,21621
3038,3038
9219,4384
11154,4492
2397,9553
7278,9948
1464,2059
7617,21508
18987,21784
2122,2122
10021,15220
531,15132
19587,19764
14453,20418
21192,14819
16504,22745
10947,1966
9720,9720
11414,13220
10739,10739
14984,14984
19408,2848
16469,20478
7086,7086
2410,2410
908,908
20642,11994
4815,17988
17177,13053
18903,18903
3521,16678
18539,18712
18812,20133
5238,3026
16789,21228
22583,22583
15906,15906
14963,14963
20184,9212
17767,8824
16878,16878
11589,20115
13682,862
16751,17010
21344,21344
20902,9545
6787,17986
10328,14323
10288,11083
3865,3865
14854,14854
1687,6371
19853,10957
13611,22652
7451,7451
2323,2323
1092,1092
4606,16841
9287,13695
21582,16864
680,17374
3794,3794
13577,13577
21380,12069
3311,12249
9630,9630
9341,7537
19442,19368
20014,19338
775,775
9324,9324
15170,18504
14679,12851
14395,18557
22164,16025
2385,21872
4247,13192
1024,5213
9298,9298
5796,5796
2198,2198
12635,12635
4868,18120
15099,15099
3500,20581
5483,22354
16103,8052
19880,19880
10420,8209
3500,3500
17368,17368
11437,11437
2699,16976
13555,20362
14956,32
6296,6296
20211,7513
2996,20459
933,933
16007,13946
21778,5043
7916,3879
7093,6240
13284,13284
1186,2502
4819,4819
13746,13746
2403,2367
10609,8024
18136,4362
12875,14240
18386,2397
14191,11417
15003,15003
6096,20917
9429,13873
20276,19938
5715,5715
20448,20448
17958,17958
14593,14371
1563,6979
6449,6449
15794,15794
5946,11149
19073,19073
12628,20468
9696,9696
17689,11742
304,16368
1804,1804
14577,680
1729,10151
2772,2772
17653,18103
22541,22541
15132,13525
465,2705
10324,10324
6725,16561
5274,5274
5145,12946
17482,17482
20881,7685
3180,3180
4803,19576
21105,2367
864,22227
15437,17272
